#TI res=32x32, eps=1, h=0.2, 10 TS, Gaussian scenario
#TX REXI parameter M
#TY size of time step
dT\M	1	2	4	8	16	32	64	128	256	512	1024	2048	4096	8192	16384
1.52587890625e-05	1.08843899977	0.523696316778	0.00730524396268	5.02999745725e-08	1.13736015731e-08	1.08452173249e-08	1.0753856331e-08	1.07593692207e-08	1.07629754934e-08	1.07636936933e-08	1.07637570337e-08	1.07637992604e-08	1.07637835274e-08	1.07637639932e-08	1.07637711356e-08
3.0517578125e-05	1.08843893281	0.523696386382	0.00730524785188	1.86866404672e-07	2.30492257769e-08	1.1051558137e-08	1.06791004756e-08	1.06992360239e-08	1.07307754337e-08	1.0753908605e-08	1.07654925771e-08	1.07631452117e-08	1.07636785683e-08	1.07638050328e-08	1.07637728587e-08
6.103515625e-05	1.08843866498	0.523696664796	0.00730526340949	7.52862424001e-07	8.73354664963e-08	1.25441135525e-08	1.09739912586e-08	1.07151973089e-08	1.0653197909e-08	1.07186678647e-08	1.07725466603e-08	1.07605472664e-08	1.07632591376e-08	1.07639707673e-08	1.07637794827e-08
0.0001220703125	1.08843759365	0.523697778417	0.00730532565261	3.0217903873e-06	3.51887150045e-07	2.39276116341e-08	1.87260647134e-08	1.42908919911e-08	1.11627227575e-08	1.0641037742e-08	1.08025633188e-08	1.07504157706e-08	1.07615876706e-08	1.07646317024e-08	1.0763802541e-08
0.000244140625	1.08843330843	0.523702232368	0.00730557482829	1.20978038912e-05	1.41183544456e-06	8.13699185193e-08	6.74237640562e-08	4.4388080922e-08	2.12843570202e-08	1.13354290175e-08	1.09509682858e-08	1.07140860397e-08	1.07550117081e-08	1.07672939243e-08	1.07638991601e-08
0.00048828125	1.08841616906	0.523720039572	0.00730657477911	4.83872828818e-05	5.65019604115e-06	3.17732289304e-07	2.71416076424e-07	1.77616702814e-07	7.94079340922e-08	2.32268063967e-08	1.19596707973e-08	1.06368487654e-08	1.07304331661e-08	1.07782005866e-08	1.07642819915e-08
0.0009765625	1.08834763683	0.523791127353	0.00731062635688	0.000193307431904	2.25735298857e-05	1.26342607154e-06	1.08829409359e-06	7.13225832278e-07	3.19470470528e-07	8.8098177724e-08	1.99498778316e-08	1.14008012281e-08	1.06599446053e-08	1.08259585253e-08	1.07658166455e-08
0.001953125	1.08807397767	0.52407301189	0.00732764850307	0.000769199075124	8.97855522738e-05	5.01942697531e-06	4.33267760419e-06	2.8410054496e-06	1.27475759823e-06	3.52897385569e-07	6.30765614906e-08	2.38021406061e-08	1.08226926863e-08	1.10803041419e-08	1.07719971828e-08
0.00390625	1.08699069046	0.52514975278	0.0074079728677	0.00301316180798	0.00035106907701	1.96149878498e-05	1.6937784426e-05	1.11079531891e-05	4.9866439891e-06	1.38343288017e-06	2.3838143044e-07	8.87026753315e-08	1.6569496393e-08	1.29134347661e-08	1.07972637191e-08
0.0078125	1.08300752538	0.528301597463	0.00787218159164	0.0110955258643	0.00128324280219	7.16032045359e-05	6.18047953406e-05	4.05329792986e-05	1.81982959601e-05	5.05172487417e-06	8.6449892746e-07	3.25897194732e-07	5.18946297529e-08	2.47138518433e-08	1.09020548232e-08
0.015625	1.07431251001	0.529237707103	0.0098217133369	0.0323820537929	0.00364121036274	0.000202260299371	0.000174345505855	0.000114333681413	5.13307202495e-05	1.42507454158e-05	2.43480055487e-06	9.21878860819e-07	1.46819560067e-07	6.06855004339e-08	1.12350467851e-08
0.03125	1.07663952891	0.528772005847	0.0228276716424	0.0558840710312	0.00628622820397	0.000348932798265	0.000298942617549	0.000196045823817	8.80140759882e-05	2.44360035482e-05	4.17326636913e-06	1.58206018374e-06	2.52765951698e-07	1.01544165117e-07	1.16806971423e-08
0.0625	1.07840085518	0.539978354083	0.0570396075441	0.0896358272863	0.0132067795181	0.00074548311167	0.000610789214808	0.000400722300967	0.000179928791156	4.99636543858e-05	8.53528128667e-06	3.23383504386e-06	5.15311584376e-07	2.08001299453e-07	1.5462909474e-08
0.125	1.07046822713	0.517803268904	0.0690741898757	0.0935852609488	0.0262546302167	0.00148914104173	0.00108842052559	0.000714667975982	0.000320924495892	8.91437831102e-05	1.52318877253e-05	5.7699349471e-06	9.18899572112e-07	3.7131870672e-07	2.30752890211e-08
0.25	1.08737384941	0.552582351376	0.20419541046	0.204130902294	0.106120080905	0.00555978216341	0.00259721032537	0.00170454985018	0.000763166791971	0.000211781264884	3.61748571947e-05	1.37044524314e-05	2.18336836867e-06	8.80362738521e-07	4.8681067672e-08
0.5	1.08484956677	0.546157436235	0.182208828611	0.182040363469	0.172945196026	0.0581434404839	0.00297446778383	0.00199314325684	0.000869484539073	0.000239423066304	4.08098912768e-05	1.54531915767e-05	2.46106352293e-06	9.9327457785e-07	5.52983834519e-08
1.0	1.07752927343	0.53171736772	0.133706664385	0.133489775361	0.133489775287	0.120620538991	0.0815776768866	0.0070894147191	0.00290760715254	0.000790687672337	0.000134511837916	5.08436676376e-05	8.09563022283e-06	3.26761665871e-06	1.79230646372e-07
2.0	1.0751970031	0.52758806867	0.118720166798	0.118511136462	0.118511136478	0.118511136478	0.120823136182	0.0488032416813	0.00693368237441	0.00172578615889	0.000287998257595	0.00010840201385	1.72410631586e-05	6.95742919966e-06	3.81365356401e-07
4.0	1.08594366255	0.549522809478	0.195159907866	0.19504612169	0.195046121728	0.195046121728	0.195046121728	0.219875089343	0.0526068403324	0.00416166140078	0.000589169961747	0.000215212450689	3.39661813484e-05	1.36806469339e-05	7.49604699283e-07
8.0	1.08574170503	0.547941182723	0.18752461908	0.187361423282	0.187361423228	0.187361423228	0.187361423228	0.187361423228	0.148968520169	0.0591649660137	0.000863285678916	0.000245582334036	3.76150356791e-05	1.50681253685e-05	8.24593252364e-07
